month,week,hour,weather,temperature,ordernum
2,5,0,1,-9,17696
2,5,1,1,-10,11330
2,5,2,1,-11,7189
2,5,3,1,-12,5133
2,5,4,1,-12,3819
2,5,5,1,-13,4453
2,5,6,1,-13,11257
2,5,7,1,-13,19618
2,5,8,1,-13,23379
2,5,9,1,-12,23422
2,5,10,1,-12,21337
2,5,11,1,-10,21895
2,5,12,1,-9,20748
2,5,13,1,-8,20296
2,5,14,1,-7,20972
2,5,15,1,-7,18446
2,5,16,1,-7,14724
2,5,17,1,-7,18220
2,5,18,1,-7,22470
2,5,19,1,-7,25069
2,5,20,1,-7,25593
2,5,21,1,-8,25303
2,5,22,1,-8,25530
2,5,23,1,-8,24709
2,6,0,1,-8,22451
2,6,1,1,-8,19357
2,6,2,1,-8,15870
2,6,3,1,-8,12595
2,6,4,1,-7,8117
2,6,5,1,-7,3852
2,6,6,1,-6,4518
2,6,7,1,-6,6654
2,6,8,1,-5,10584
2,6,9,1,-4,15252
2,6,10,1,-3,18508
2,6,11,1,-2,21564
2,6,12,1,-2,23166
2,6,13,1,-1,24196
2,6,14,1,0,23797
2,6,15,3,-1,22725
2,6,16,3,-2,19227
2,6,17,3,-2,20301
2,6,18,3,-2,24540
2,6,19,3,-2,25952
2,6,20,1,-2,24368
2,6,21,1,-2,23972
2,6,22,1,-2,24996
2,6,23,3,-3,24072
2,7,0,3,-4,21419
2,7,1,3,-4,18999
2,7,2,1,-6,16447
2,7,3,1,-8,13262
2,7,4,1,-9,8200
2,7,5,1,-9,3786
2,7,6,1,-10,3264
2,7,7,1,-10,4404
2,7,8,1,-10,7951
2,7,9,1,-9,11528
2,7,10,1,-8,16397
2,7,11,1,-8,20647
2,7,12,1,-8,23348
2,7,13,1,-7,23913
2,7,14,1,-7,23378
2,7,15,1,-7,22320
2,7,16,1,-8,20984
2,7,17,1,-9,21151
2,7,18,1,-12,23242
2,7,19,1,-12,23289
2,7,20,1,-14,20542
2,7,21,1,-15,19752
2,7,22,1,-15,18550
2,7,23,1,-16,16886
2,1,0,1,-16,12453
2,1,1,1,-16,8419
2,1,2,1,-16,6087
2,1,3,1,-16,4498
2,1,4,1,-16,3487
2,1,5,1,-16,3157
2,1,6,1,-16,5554
2,1,7,1,-16,8738
2,1,8,1,-16,14467
2,1,9,1,-14,17424
2,1,10,1,-13,18566
2,1,11,1,-11,20014
2,1,12,1,-9,22195
2,1,13,1,-8,21210
2,1,14,1,-7,22052
2,1,15,1,-7,21845
2,1,16,1,-7,20307
2,1,17,1,-7,22364
2,1,18,1,-7,25672
2,1,19,1,-7,23946
2,1,20,1,-7,20337
2,1,21,1,-7,19106
2,1,22,1,-7,17479
2,1,23,1,-7,13522
2,2,0,1,-7,8497
2,2,1,1,-7,5007
2,2,2,1,-8,3191
2,2,3,3,-8,1959
2,2,4,3,-9,1696
2,2,5,3,-9,2657
2,2,6,3,-9,6763
2,2,7,3,-9,11816
2,2,8,3,-9,15911
2,2,9,3,-8,17723
2,2,10,3,-8,17811
2,2,11,3,-7,18116
2,2,12,3,-6,18657
2,2,13,1,-4,18349
2,2,14,1,-4,19118
2,2,15,1,-3,18742
2,2,16,1,-3,16495
2,2,17,1,-3,19848
2,2,18,1,-3,24880
2,2,19,1,-3,25317
2,2,20,1,-4,25161
2,2,21,1,-3,24243
2,2,22,1,-4,20969
2,2,23,1,-4,16480
2,3,0,1,-4,9910
2,3,1,1,-5,5816
2,3,2,1,-6,3577
2,3,3,1,-6,2388
2,3,4,1,-6,2234
2,3,5,1,-7,3555
2,3,6,1,-7,10117
2,3,7,1,-7,18253
2,3,8,1,-6,21861
2,3,9,1,-6,21648
2,3,10,1,-4,19390
2,3,11,1,-3,19357
2,3,12,1,-1,19816
2,3,13,1,-2,19252
2,3,14,1,-2,20099
2,3,15,1,-1,19493
2,3,16,1,-1,16144
2,3,17,1,-2,19314
2,3,18,1,-2,24878
2,3,19,1,-2,27311
2,3,20,3,-2,26172
2,3,21,3,-2,25842
2,3,22,1,-2,23726
2,3,23,1,-2,18723
2,4,0,1,-3,11313
2,4,1,1,-4,6732
2,4,2,1,-6,4210
2,4,3,1,-7,2778
2,4,4,1,-7,2326
2,4,5,1,-8,3705
2,4,6,1,-8,10342
2,4,7,1,-9,18993
2,4,8,1,-9,22962
2,4,9,1,-8,22520
2,4,10,1,-8,20663
2,4,11,1,-7,20853
2,4,12,1,-6,21566
2,4,13,1,-7,21134
2,4,14,1,-6,22037
2,4,15,1,-6,21320
2,4,16,1,-6,17345
2,4,17,1,-8,21447
2,4,18,1,-9,26622
2,4,19,1,-9,28433
2,4,20,1,-10,29227
2,4,21,1,-11,28739
2,4,22,1,-12,26718
2,4,23,1,-12,22281
2,5,0,1,-13,15062
2,5,1,1,-14,9045
2,5,2,1,-15,5727
2,5,3,1,-16,3817
2,5,4,1,-16,3046
2,5,5,1,-16,4115
2,5,6,1,-17,10650
2,5,7,1,-17,19870
2,5,8,1,-17,23614
2,5,9,1,-16,22936
2,5,10,1,-14,21364
2,5,11,1,-13,21235
2,5,12,1,-11,21461
2,5,13,1,-9,20753
2,5,14,1,-8,22273
2,5,15,1,-7,20750
2,5,16,1,-7,17313
2,5,17,1,-7,21982
2,5,18,1,-8,27702
2,5,19,1,-8,29895
2,5,20,1,-9,28473
2,5,21,1,-9,26836
2,5,22,1,-9,26956
2,5,23,1,-9,25379
2,6,0,1,-10,22777
2,6,1,1,-10,18151
2,6,2,1,-10,14838
2,6,3,1,-9,10787
2,6,4,1,-9,6652
2,6,5,1,-8,3230
2,6,6,1,-8,4240
2,6,7,1,-8,5818
2,6,8,1,-7,9587
2,6,9,1,-6,14538
2,6,10,1,-5,18184
2,6,11,1,-4,21126
2,6,12,1,-3,22693
2,6,13,1,-2,24486
2,6,14,3,-3,22444
2,6,15,3,-3,18061
2,6,16,3,-3,15242
2,6,17,3,-2,17738
2,6,18,3,-2,22563
2,6,19,3,-2,22526
2,6,20,3,-1,19649
2,6,21,3,-1,20399
2,6,22,3,-1,21574
2,6,23,2,0,21490
2,7,0,2,0,19412
2,7,1,1,1,16967
2,7,2,1,1,15047
2,7,3,2,1,11830
2,7,4,2,0,7045
2,7,5,3,0,3067
2,7,6,3,1,3347
2,7,7,3,0,4713
2,7,8,1,0,7848
2,7,9,1,1,11686
2,7,10,1,1,16364
2,7,11,1,1,19828
2,7,12,1,2,20922
2,7,13,1,3,20600
2,7,14,1,5,20642
2,7,15,1,6,19260
2,7,16,1,6,18041
2,7,17,1,5,19756
2,7,18,1,4,21826
2,7,19,1,4,19942
2,7,20,1,4,15017
2,7,21,1,4,13395
2,7,22,1,4,14072
2,7,23,1,4,10143
2,1,0,1,3,11089
2,1,1,1,3,4130
2,1,2,1,2,2593
2,1,3,1,1,1895
2,1,4,1,1,1882
2,1,5,1,1,3805
2,1,6,1,-1,10078
2,1,7,1,-2,17877
2,1,8,1,-4,21318
2,1,9,1,-6,20789
2,1,10,1,-6,18183
2,1,11,1,-7,18117
2,1,12,1,-6,18885
2,1,13,1,-6,18444
2,1,14,1,-4,20001
2,1,15,1,-5,20680
2,1,16,1,-6,18738
2,1,17,1,-7,22596
2,1,18,1,-8,26505
2,1,19,1,-9,26728
2,1,20,1,-11,25628
2,1,21,1,-12,24136
2,1,22,1,-12,20957
2,1,23,1,-13,13653
2,2,0,1,-13,8548
2,2,1,1,-14,4679
2,2,2,1,-14,2825
2,2,3,1,-14,1812
2,2,4,1,-14,1749
2,2,5,1,-15,3626
2,2,6,1,-15,11350
2,2,7,1,-16,20267
2,2,8,1,-14,23497
2,2,9,1,-14,22948
2,2,10,1,-12,20378
2,2,11,1,-11,19756
2,2,12,1,-8,20412
2,2,13,1,-7,19487
2,2,14,1,-7,21364
2,2,15,1,-6,20829
2,2,16,1,-6,17231
2,2,17,1,-6,21046
2,2,18,1,-6,26137
2,2,19,1,-6,26677
2,2,20,1,-4,26591
2,2,21,1,-4,26321
2,2,22,1,-4,22937
2,2,23,1,-5,16804
2,3,0,1,-5,10000
2,3,1,1,-5,5358
2,3,2,1,-5,3381
2,3,3,1,-6,2254
2,3,4,1,-6,2046
2,3,5,1,-7,3702
2,3,6,1,-6,10991
2,3,7,1,-7,19598
2,3,8,1,-6,22761
2,3,9,1,-4,21815
2,3,10,1,-2,19701
2,3,11,1,0,19294
2,3,12,1,1,19918
2,3,13,1,2,19546
2,3,14,1,2,20775
2,3,15,1,3,19835
2,3,16,1,3,16046
2,3,17,1,2,19932
2,3,18,1,2,24945
2,3,19,1,2,26860
2,3,20,1,1,26206
2,3,21,1,1,26078
2,3,22,1,1,24032
2,3,23,1,1,18486
2,4,0,1,0,11403
2,4,1,1,-1,6495
2,4,2,1,-2,4067
2,4,3,1,-3,2682
2,4,4,1,-4,2296
2,4,5,1,-5,3826
2,4,6,1,-6,11101
2,4,7,1,-6,20012
2,4,8,1,-6,23415
2,4,9,1,-6,22790
2,4,10,1,-5,20177
2,4,11,1,-5,19919
2,4,12,1,-4,20847
2,4,13,1,-3,21025
2,4,14,1,-4,21586
2,4,15,1,-3,20407
2,4,16,1,-3,16299
2,4,17,1,-3,20625
2,4,18,1,-3,25727
2,4,19,1,-3,28079
2,4,20,1,-4,28186
2,4,21,1,-4,27622
2,4,22,1,-5,25780
2,4,23,1,-6,22670
2,5,0,1,-6,15123
2,5,1,1,-6,9533
2,5,2,1,-6,6006
2,5,3,1,-6,4030
2,5,4,1,-7,3138
2,5,5,1,-7,4337
2,5,6,1,-7,10548
2,5,7,1,-8,18902
2,5,8,1,-8,22118
2,5,9,1,-7,21883
2,5,10,1,-7,19350
2,5,11,1,-5,19754
2,5,12,1,-5,20359
2,5,13,1,-2,19905
2,5,14,1,-3,20951
2,5,15,1,-2,19297
2,5,16,1,-1,15869
2,5,17,1,-2,20206
2,5,18,1,-2,25016
2,5,19,1,-3,28368
2,5,20,1,-3,28031
2,5,21,1,-4,27282
2,5,22,1,-4,27965
2,5,23,1,-6,26163
2,6,0,1,-6,22800
2,6,1,1,-7,19192
2,6,2,1,-7,15407
2,6,3,1,-8,11455
2,6,4,1,-9,6974
2,6,5,1,-9,3478
2,6,6,1,-10,4230
2,6,7,1,-10,5836
2,6,8,1,-10,9817
2,6,9,1,-8,14718
2,6,10,1,-8,18051
2,6,11,1,-7,20988
2,6,12,1,-5,22539
2,6,13,1,-4,22375
2,6,14,1,-4,21818
2,6,15,1,-2,21623
2,6,16,1,-2,19169
2,6,17,1,-2,21245
2,6,18,1,-2,26423
2,6,19,1,-2,27537
2,6,20,1,-2,24393
2,6,21,1,-3,23967
2,6,22,1,-3,26063
2,6,23,1,-3,26214
3,7,0,1,-3,24030
3,7,1,1,-3,21019
3,7,2,1,-3,18400
3,7,3,1,-4,13765
3,7,4,1,-4,8514
3,7,5,1,-4,3751
3,7,6,1,-3,3694
3,7,7,1,-3,4574
3,7,8,1,-2,7388
3,7,9,1,-1,11671
3,7,10,1,-1,15941
3,7,11,1,-1,19210
3,7,12,1,-1,21957
3,7,13,3,-2,23155
3,7,14,3,-3,19391
3,7,15,3,-3,14685
3,7,16,3,-3,11967
3,7,17,3,-3,13390
3,7,18,3,-3,15376
3,7,19,3,-2,14565
3,7,20,3,-2,13306
3,7,21,3,-3,12104
3,7,22,1,-2,10797
3,7,23,1,-2,8158
3,1,0,1,-2,6065
3,1,1,1,-2,3680
3,1,2,1,-2,2357
3,1,3,1,-1,1566
3,1,4,1,-1,1833
3,1,5,1,-1,3715
3,1,6,1,-1,9405
3,1,7,1,0,15495
3,1,8,1,1,18158
3,1,9,1,1,18455
3,1,10,1,2,18021
3,1,11,1,1,18572
3,1,12,1,2,17228
3,1,13,1,2,16585
3,1,14,1,3,17611
3,1,15,1,3,18394
3,1,16,1,3,16576
3,1,17,1,3,20470
3,1,18,1,2,24773
3,1,19,1,2,24570
3,1,20,1,1,23157
3,1,21,1,0,22174
3,1,22,1,-1,18712
3,1,23,1,-2,13116
3,2,0,1,-3,7847
3,2,1,1,-3,4390
3,2,2,1,-3,2734
3,2,3,1,-4,1752
3,2,4,1,-4,1717
3,2,5,1,-4,3285
3,2,6,1,-5,10354
3,2,7,1,-4,18541
3,2,8,1,-4,21753
3,2,9,1,-3,20724
3,2,10,1,-1,18370
3,2,11,1,-1,18407
3,2,12,1,-1,19185
3,2,13,1,-1,18669
3,2,14,1,-1,20397
3,2,15,1,-1,19398
3,2,16,3,-1,14469
3,2,17,3,-2,15728
3,2,18,3,-1,18665
3,2,19,3,0,20516
3,2,20,2,1,22711
3,2,21,2,1,22748
3,2,22,2,2,20376
3,2,23,1,2,15377
3,3,0,2,2,9172
3,3,1,1,2,4877
3,3,2,1,2,2964
3,3,3,1,2,1914
3,3,4,1,2,1909
3,3,5,1,2,3635
3,3,6,1,2,10792
3,3,7,1,2,19272
3,3,8,1,2,22579
3,3,9,1,3,22564
3,3,10,2,6,19771
3,3,11,1,6,18574
3,3,12,1,6,19064
3,3,13,1,7,18755
3,3,14,1,7,20355
3,3,15,1,7,18860
3,3,16,1,7,14979
3,3,17,1,6,18946
3,3,18,1,6,24469
3,3,19,1,6,26506
3,3,20,1,6,27782
3,3,21,2,6,26515
3,3,22,2,6,23303
3,3,23,2,5,17825
3,4,0,2,4,11207
3,4,1,2,4,6461
3,4,2,2,3,4045
3,4,3,2,2,2537
3,4,4,3,1,2183
3,4,5,3,0,3480
3,4,6,3,0,9843
3,4,7,3,-1,17955
3,4,8,3,-1,19256
3,4,9,3,-2,17941
3,4,10,3,-3,16174
3,4,11,3,-3,15724
3,4,12,3,-5,15840
3,4,13,3,-7,14056
3,4,14,3,-7,14616
3,4,15,3,-6,15498
3,4,16,3,-7,11858
3,4,17,3,-7,14433
3,4,18,3,-7,18949
3,4,19,1,-6,21048
3,4,20,1,-6,20446
3,4,21,1,-6,19192
3,4,22,1,-6,17865
3,4,23,1,-7,16099
3,5,0,1,-7,12238
3,5,1,1,-8,8114
3,5,2,1,-9,5777
3,5,3,1,-10,3701
3,5,4,1,-10,3099
3,5,5,1,-11,3967
3,5,6,1,-11,9437
3,5,7,1,-11,15443
3,5,8,1,-10,18728
3,5,9,1,-9,19915
3,5,10,1,-8,19308
3,5,11,1,-7,19283
3,5,12,1,-4,18588
3,5,13,1,-5,18075
3,5,14,1,-4,19264
3,5,15,1,-4,17023
3,5,16,1,-3,13404
3,5,17,1,-3,16624
3,5,18,1,-4,21968
3,5,19,1,-4,25763
3,5,20,1,-5,26920
3,5,21,1,-5,26806
3,5,22,1,-6,26704
3,5,23,1,-6,25206
3,6,0,1,-6,22681
3,6,1,1,-7,18984
3,6,2,1,-7,15671
3,6,3,1,-7,11908
3,6,4,1,-7,7477
3,6,5,1,-7,3636
3,6,6,1,-8,4514
3,6,7,1,-8,6471
3,6,8,1,-7,10543
3,6,9,1,-5,15543
3,6,10,1,-4,19056
3,6,11,1,-2,21546
3,6,12,1,0,22664
3,6,13,1,1,23397
3,6,14,1,2,22861
3,6,15,1,2,21953
3,6,16,1,3,19637
3,6,17,1,3,21892
3,6,18,1,3,26612
3,6,19,1,3,27600
3,6,20,1,3,24078
3,6,21,1,3,23275
3,6,22,1,3,25345
3,6,23,1,3,25608
3,7,0,1,3,22997
3,7,1,1,3,20583
3,7,2,1,4,134
3,7,3,1,3,18159
3,7,4,1,4,12341
3,7,5,1,4,5995
3,7,6,1,3,4022
3,7,7,1,3,5113
3,7,8,1,4,7414
3,7,9,1,5,11319
3,7,10,1,6,15738
3,7,11,1,9,18511
3,7,12,1,9,20792
3,7,13,1,6,21332
3,7,14,1,7,20977
3,7,15,1,8,19238
3,7,16,1,7,17250
3,7,17,1,8,18767
3,7,18,1,8,20068
3,7,19,1,7,19908
3,7,20,1,7,17135
3,7,21,1,7,16257
3,7,22,1,7,14443
3,7,23,1,6,11145
3,1,0,1,6,7156
3,1,1,1,5,4273
3,1,2,1,5,2684
3,1,3,1,6,1828
3,1,4,1,6,2190
3,1,5,1,6,3870
3,1,6,2,6,10009
3,1,7,2,6,16859
3,1,8,1,7,20255
3,1,9,1,7,20167
3,1,10,1,8,17539
3,1,11,1,9,17079
3,1,12,1,11,17405
3,1,13,1,11,17158
3,1,14,1,11,18065
3,1,15,1,12,18377
3,1,16,1,12,16045
3,1,17,1,12,19106
3,1,18,1,12,23875
3,1,19,1,11,24054
3,1,20,1,9,22656
3,1,21,1,9,21620
3,1,22,1,9,18135
3,1,23,1,9,15174
3,2,0,1,8,8316
3,2,1,1,8,5011
3,2,2,1,8,3043
3,2,3,1,7,2056
3,2,4,1,6,1906
3,2,5,1,6,3477
3,2,6,1,5,9734
3,2,7,1,5,18082
3,2,8,1,7,21490
3,2,9,1,9,20932
3,2,10,1,9,18832
3,2,11,1,11,18003
3,2,12,1,11,18966
3,2,13,1,11,17801
3,2,14,1,11,19880
3,2,15,1,11,18486
3,2,16,2,10,14807
3,2,17,2,9,17415
3,2,18,2,7,21871
3,2,19,2,7,23998
3,2,20,2,7,25293
3,2,21,2,7,24699
3,2,22,2,7,22195
3,2,23,2,7,16966
3,3,0,2,8,10165
3,3,1,2,8,5550
3,3,2,1,7,3376
3,3,3,1,7,2220
3,3,4,1,7,2157
3,3,5,1,7,3595
3,3,6,1,7,9896
3,3,7,1,7,18655
3,3,8,1,8,21894
3,3,9,1,8,21259
3,3,10,1,9,18806
3,3,11,1,11,18634
3,3,12,1,11,19099
3,3,13,1,12,18439
3,3,14,1,13,19334
3,3,15,1,15,18573
3,3,16,1,14,15248
3,3,17,1,14,19072
3,3,18,1,14,22832
3,3,19,1,13,25381
3,3,20,1,12,25906
3,3,21,1,11,25627
3,3,22,1,10,23950
3,3,23,1,9,19079
3,4,0,1,8,12684
3,4,1,1,8,7099
3,4,2,1,7,4467
3,4,3,1,7,2883
3,4,4,1,6,2594
3,4,5,1,6,3848
3,4,6,1,6,10098
3,4,7,1,4,18917
3,4,8,1,5,22262
3,4,9,1,5,21521
3,4,10,1,6,20051
3,4,11,1,7,19927
3,4,12,1,7,21118
3,4,13,1,8,20040
3,4,14,1,8,21024
3,4,15,1,8,19071
3,4,16,1,8,15130
3,4,17,1,8,19000
3,4,18,1,7,25079
3,4,19,1,6,27487
3,4,20,1,5,27561
3,4,21,1,4,27261
3,4,22,1,4,26009
3,4,23,1,3,23172
3,5,0,1,2,16717
3,5,1,1,2,10317
3,5,2,1,2,6685
3,5,3,1,1,4726
3,5,4,1,1,3620
3,5,5,1,0,4447
3,5,6,1,0,10112
3,5,7,1,0,18183
3,5,8,1,2,21540
3,5,9,1,3,20702
3,5,10,1,3,19083
3,5,11,1,5,19458
3,5,12,1,6,20148
3,5,13,1,5,18539
3,5,14,1,5,20232
3,5,15,1,6,18526
3,5,16,1,5,15337
3,5,17,1,4,19913
3,5,18,1,4,26004
3,5,19,1,4,28253
3,5,20,1,4,27143
3,5,21,1,4,26566
3,5,22,1,4,26429
3,5,23,1,6,25375
3,6,0,1,6,22863
3,6,1,1,6,19296
3,6,2,1,6,15748
3,6,3,2,5,12064
3,6,4,2,5,7545
3,6,5,2,4,3566
3,6,6,2,6,4425
3,6,7,2,6,6563
3,6,8,2,7,10670
3,6,9,2,7,15767
3,6,10,2,7,19003
3,6,11,2,7,21596
3,6,12,2,8,24035
3,6,13,1,8,22651
3,6,14,1,9,21307
3,6,15,1,10,20478
3,6,16,2,9,19050
3,6,17,2,9,21731
3,6,18,2,8,24983
3,6,19,2,8,27248
3,6,20,2,8,25527
3,6,21,2,7,25025
3,6,22,2,7,25212
3,6,23,1,7,24629
3,7,0,1,7,23464
3,7,1,1,7,20351
3,7,2,1,7,17182
3,7,3,1,6,12867
3,7,4,1,6,7977
3,7,5,1,6,3800
3,7,6,1,6,5076
3,7,7,1,5,5550
3,7,8,1,6,7029
3,7,9,1,6,10707
3,7,10,1,6,14727
3,7,11,1,5,18515
3,7,12,1,6,21031
3,7,13,1,6,21344
3,7,14,1,6,20963
3,7,15,1,6,20076
3,7,16,1,5,19032
3,7,17,1,4,20010
3,7,18,1,4,20511
3,7,19,1,4,19524
3,7,20,1,4,17974
3,7,21,1,3,16093
3,7,22,1,3,13988
3,7,23,1,3,10717
3,1,0,1,2,7589
3,1,1,1,2,4600
3,1,2,1,2,3151
3,1,3,1,2,2425
3,1,4,1,2,2301
3,1,5,1,2,3661
3,1,6,1,2,9546
3,1,7,1,2,15986
3,1,8,1,3,19332
3,1,9,1,3,19357
3,1,10,1,4,16826
3,1,11,1,5,16598
3,1,12,1,6,16856
3,1,13,1,7,16593
3,1,14,1,9,17325
3,1,15,1,10,16758
3,1,16,1,11,15327
3,1,17,1,11,18211
3,1,18,1,9,22729
3,1,19,1,9,23097
3,1,20,1,9,22137
3,1,21,1,10,20238
3,1,22,1,10,17242
3,1,23,1,11,12998
3,2,0,1,11,8033
3,2,1,1,11,4720
3,2,2,1,10,2853
3,2,3,1,9,1841
3,2,4,2,9,1900
3,2,5,2,10,3322
3,2,6,1,9,9278
3,2,7,2,9,16709
3,2,8,2,9,20138
3,2,9,2,10,19122
3,2,10,1,12,15952
3,2,11,1,13,14861
3,2,12,1,13,15435
3,2,13,1,13,15784
3,2,14,1,11,17080
3,2,15,1,11,16797
3,2,16,1,9,14845
3,2,17,1,7,20651
3,2,18,1,5,26668
3,2,19,1,3,28341
3,2,20,1,3,28265
3,2,21,1,2,27202
3,2,22,1,2,25469
3,2,23,1,1,20747
3,3,0,1,1,13631
3,3,1,1,1,7808
3,3,2,1,0,4872
3,3,3,1,0,3341
3,3,4,1,0,2797
3,3,5,1,-1,3804
3,3,6,1,-1,10139
3,3,7,1,-1,18136
3,3,8,1,-1,22633
3,3,9,1,-1,22175
3,3,10,1,0,20001
3,3,11,1,1,19777
3,3,12,1,2,20051
3,3,13,1,2,19699
3,3,14,1,2,19935
3,3,15,1,4,18449
3,3,16,1,3,15790
3,3,17,1,3,20062
3,3,18,1,2,25614
3,3,19,1,2,27794
3,3,20,1,1,26887
3,3,21,1,0,26194
3,3,22,1,-1,23963
3,3,23,1,-1,18671
3,4,0,1,-1,11501
3,4,1,1,-1,6598
3,4,2,1,-1,3923
3,4,3,1,-1,2448
3,4,4,1,-1,2278
3,4,5,1,-1,3669
3,4,6,1,-2,10107
3,4,7,1,-2,17951
3,4,8,1,-1,21780
3,4,9,1,-1,21391
3,4,10,1,1,20002
3,4,11,1,2,20374
3,4,12,1,3,20593
3,4,13,1,3,20388
3,4,14,1,5,20844
3,4,15,1,5,18908
3,4,16,1,6,15173
3,4,17,1,6,19921
3,4,18,1,4,25275
3,4,19,1,4,27265
3,4,20,1,4,27021
3,4,21,1,4,27173
3,4,22,1,3,25124
3,4,23,1,3,22171
3,5,0,1,2,15410
3,5,1,1,2,9515
3,5,2,1,1,6093
3,5,3,1,2,4105
3,5,4,1,1,3355
3,5,5,1,1,4025
3,5,6,1,1,9731
3,5,7,1,1,16869
3,5,8,1,1,21166
3,5,9,1,2,20927
3,5,10,1,3,19016
3,5,11,1,3,18899
3,5,12,3,2,20184
3,5,13,3,1,19753
3,5,14,3,0,20499
3,5,15,3,0,18661
3,5,16,3,-1,15429
3,5,17,3,-1,19928
3,5,18,3,-1,25487
3,5,19,3,-1,27366
3,5,20,3,-1,24876
3,5,21,3,-1,24382
3,5,22,1,-2,24470
3,5,23,1,-2,23681
3,6,0,1,-2,20741
3,6,1,1,-2,16330
3,6,2,1,-2,13154
3,6,3,1,-2,9569
3,6,4,1,-2,6132
3,6,5,1,-2,3335
3,6,6,1,-2,4286
3,6,7,1,-2,6256
3,6,8,1,-1,10240
3,6,9,1,1,14307
3,6,10,1,2,16822
3,6,11,1,3,19405
3,6,12,1,4,21280
3,6,13,1,4,21307
3,6,14,1,5,20925
3,6,15,1,6,20886
3,6,16,1,6,19289
3,6,17,1,7,21667
3,6,18,1,7,25387
3,6,19,1,7,27212
3,6,20,1,8,23981
3,6,21,1,8,23080
3,6,22,1,8,25699
3,6,23,1,7,25962
3,7,0,1,6,23471
3,7,1,1,6,21272
3,7,2,1,4,18473
3,7,3,1,3,14337
3,7,4,1,3,8591
3,7,5,1,2,3871
3,7,6,1,1,3873
3,7,7,1,0,4870
3,7,8,1,1,7748
3,7,9,1,1,11541
3,7,10,1,2,15987
3,7,11,1,3,18745
3,7,12,1,4,20365
3,7,13,1,4,20351
3,7,14,1,5,20484
3,7,15,1,5,20023
3,7,16,1,4,18732
3,7,17,1,4,19537
3,7,18,1,3,21135
3,7,19,1,2,20051
3,7,20,1,1,18538
3,7,21,1,0,17519
3,7,22,1,-1,15944
3,7,23,1,-2,11779
3,1,0,1,-2,7223
3,1,1,1,-3,4365
3,1,2,1,-3,2697
3,1,3,1,-4,1688
3,1,4,1,-4,2111
3,1,5,1,-4,3916
3,1,6,1,-5,9933
3,1,7,1,-5,17054
3,1,8,1,-4,20317
3,1,9,1,-3,19557
3,1,10,1,-2,17293
3,1,11,1,0,16958
3,1,12,1,1,17346
3,1,13,1,2,17124
3,1,14,1,3,17814
3,1,15,1,3,17441
3,1,16,1,3,15801
3,1,17,1,3,19563
3,1,18,1,2,23950
3,1,19,1,1,24190
3,1,20,1,1,22994
3,1,21,1,1,22336
3,1,22,1,0,19290
3,1,23,1,-1,13153
3,2,0,1,-1,8565
3,2,1,1,-1,4684
3,2,2,1,-1,2952
3,2,3,1,-2,1922
3,2,4,1,-2,1810
3,2,5,1,-3,3444
3,2,6,1,-3,9739
3,2,7,1,-3,17510
3,2,8,1,-3,22076
3,2,9,1,-1,20691
3,2,10,1,0,18367
3,2,11,1,1,17776
3,2,12,1,2,18429
3,2,13,1,4,17774
3,2,14,1,6,18563
3,2,15,1,6,17509
3,2,16,1,7,15369
3,2,17,1,7,19042
3,2,18,1,6,24196
3,2,19,1,5,25033
3,2,20,1,4,25208
3,2,21,1,4,24906
3,2,22,1,4,22590
3,2,23,1,3,16817
3,3,0,1,3,10159
3,3,1,1,3,5720
3,3,2,1,2,3461
3,3,3,1,2,2456
3,3,4,1,2,2211
3,3,5,1,1,3571
3,3,6,1,2,9725
3,3,7,1,2,17532
3,3,8,1,4,21260
3,3,9,1,7,20376
3,3,10,1,8,17916
3,3,11,1,8,17835
3,3,12,1,8,18498
3,3,13,1,7,18684
3,3,14,1,6,20783
3,3,15,2,4,20308
3,3,16,2,4,15697
3,3,17,2,4,19137
3,3,18,1,5,24236
3,3,19,2,5,27172
3,3,20,2,5,26267
3,3,21,2,6,25225
3,3,22,1,6,23120
3,3,23,1,6,17850
3,4,0,1,6,11049
3,4,1,1,6,6272
3,4,2,1,6,3957
3,4,3,1,6,2540
3,4,4,1,7,2231
3,4,5,1,7,3596
3,4,6,1,8,9745
3,4,7,1,8,17512
3,4,8,1,8,21756
3,4,9,2,8,21257
3,4,10,1,9,18796
3,4,11,1,9,19134
3,4,12,2,9,20027
3,4,13,2,11,18521
3,4,14,2,11,19780
3,4,15,2,12,17407
3,4,16,2,12,13932
3,4,17,1,13,18161
3,4,18,1,14,23471
3,4,19,1,16,24424
3,4,20,1,17,24314
3,4,21,2,11,25141
3,4,22,2,8,24807
3,4,23,2,7,21363
3,5,0,2,6,16951
3,5,1,2,6,10756
3,5,2,2,6,6747
3,5,3,2,6,4480
3,5,4,2,6,3471
3,5,5,2,4,4160
3,5,6,2,4,10310
3,5,7,2,4,17731
3,5,8,1,4,20724
3,5,9,1,4,20620
3,5,10,1,5,18680
3,5,11,1,6,18897
3,5,12,1,7,19569
3,5,13,1,7,18679
3,5,14,1,7,20103
3,5,15,1,7,18430
3,5,16,1,7,15363
3,5,17,1,7,19559
3,5,18,1,7,25590
3,5,19,1,7,27711
3,5,20,1,6,25900
3,5,21,1,6,25711
3,5,22,1,6,26007
3,5,23,1,5,25522
3,6,0,1,4,23770
3,6,1,1,4,19540
3,6,2,1,3,16666
3,6,3,1,3,12431
3,6,4,1,2,7685
